2026-05-13 15:39:18 | ekonom@r66.sk | File: 020552-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:40:52 | kadry@sanitex.gorzow.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:40:56 | rekrutacja@ostrovit.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:40:56 | p.siekowski@vog.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:01 | m.szubert@hortex.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:41:01 | kadry@krosno.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:01 | rekrutacja@legionck.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:06 | monika.sek@welcome-as.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:41:10 | DoradcaKlienta@up.warszawa.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:41:15 | izabela.janowska@domar.waw.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:41:15 | restauracja@tawerna.ostroda.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:15 | m.romanowska@logport.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:19 | stanowisko10@pupgdynia.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:41:19 | k.stepien@pup.siemianowice.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:24 | Mariusz.tutajewicz@arbena.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:41:29 | d.bogus@pup.klobuck.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:41:29 | mosys@installc.eu | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | katarzyna.miliczek@grupaamb.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | kadry@wpwik.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | agnieszka.szymalak@zrew-tr.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | s.konopacki@tchline.biz.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | kadry@celbud.strefa.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | kadry@celbud.strefa.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | dps@cet.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | ksiegowosc@krolplaza.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | aleksandra.dobrynczuk@szklohartowane.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | Olga.marszewska@ka-group.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | kadry@prolo.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | biuro.ogrodnik1@o2.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | pl-00774@pl.mcd.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | rekrutacja@ostrovit.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:29 | rekrutacja@ostrovit.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:33 | marlena.tomczak@tevex.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:41:39 | m.pawelec@kmtmeat.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:41:39 | m.pawelec@kmtmeat.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | m.pawelec@kmtmeat.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | m.pawelec@kmtmeat.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | m.pawelec@kmtmeat.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | praca@styrobud.com.pl | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | agnes.halvardson@manpower.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | pchrysanthou@dl.mlsi.gov.cy | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | apswimmingap@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | mioakim@dl.mlsi.gov.cy | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | josefine.johnsson@onepartnergroup.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | josefine.johnsson@onepartnergroup.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | mioakim@dl.mlsi.gov.cy | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | office.udrih@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | mojca.janzekovic@pipetech.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | terzievvane0@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | info@elektro-kdn.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | office.udrih@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | rozmaninstalacije@siol.net | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | myelectrocompanydoo@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | kadri@sip.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | info@royalbee-slovenia.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | kadrovska@migral.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | gradbenistvo.gorenc@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | info@mobitex.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | info@d2n-tech.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | broditeam@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | anita.azman@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | prijava@obzorje.eu | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | prijava@obzorje.eu | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | sandra.straus@sustartrans.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | info@ritmoslo.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | sangresan@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | sangresan@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | sangresan@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | sangresan@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | agencija@posavc.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | frs@elektrosignal.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | frs@elektrosignal.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | natasa@tlakovec.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | gasper.persuh@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | gasper.persuh@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | gasper.persuh@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | azra.muhic@bplusn.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:39 | masa.jurkovsek@adecco.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:40 | kariera.mah8@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:40 | ardijana.nimani84@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:40 | zaposlitev@intec.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:40 | kadrovska@svip.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:40 | uprava@vopex.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:40 | hr@de-te.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:40 | kadrovska@svip.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:40 | mateja@ganador.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:40 | mateja@ganador.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:40 | info@plas-security.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | milena@epada.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:41:45 | slo.info@inrail.it | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | anja.kompan@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | petra.kukovec@uteksol.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | lara.jutersek@salax.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | zaposlitev@aktiva.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | zaposlitev@ees.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | zaposlitev@dobrovita.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | lea.jovanovic@terme-catez.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | sonja.romih@sb-celje.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | anica.smogavec@eurel.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | katja.kodric@miv-servis.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | sean.anela@hotmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | hr@de-te.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | sabina.zel@adecco.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | info@polus.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | tina.balek@audentia.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | laura.stravs@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | urska.smrekar@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | laura.stravs@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | matej.bergant@audentia.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | anja.kompan@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | anja.kompan@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | kadrovska@remisens.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | anja.kompan@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | slo.info@inrail.it | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | zaposlitev@dobrovita.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | kadri@tab.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | andrej@rajska.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:45 | kadri@diepolstermacher.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | zaposlitev@komteks.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:41:50 | zaposlitev@dobrovita.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | kadri@im.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | zaposlitev@dobrovita.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | kadri@im.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | anita.azman@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | zaposlitev@mercator.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | zaposlitev@kovinoplastika-benda.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | info@t-momo.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | vesna.opresnikbarl@cimos.eu | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | zaposlitev@tpv.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | kadrovska@svip.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | kadri@norka-gt.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | kadri@tab.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | zaposlitev@pivkap.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | delo@ronai.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | anita.azman@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | kadrovska@sb-izola.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | kadrovska@elektro-celje.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | amelkmetas16@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:50 | tadeja.curk@avantpack.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:51 | timemazrekaj@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:51 | lara.jutersek@salax.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:51 | sara.fruk@talum.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:51 | sara.fruk@talum.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:51 | sara.fruk@talum.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:51 | ivan@sis-group.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:51 | vesna.kodric@baumueller.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | zaposlitve@kor-dom.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Success (en)
2026-05-13 15:41:55 | kadrovska@nimrod.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | ales.sef@unicadon.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | info@akem.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | kcimerman65@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | anja.kompan@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | anja.kompan@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | anja.kompan@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | anja.kompan@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | zaposlitev@dobrovita.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | zaposlovanje@salomon.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | anja.kompan@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | anja.kompan@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | tia.cesnik@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | kadrovska@migral.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | anja.kompan@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | tia.cesnik@kariera.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | kadri@tosama.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | matima.po@gmail.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | zaposlovanje@unior.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | kadri@kovinoplastika.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | zaposlovanje@unior.com | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | kadrovska@svip.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:55 | uprava@vopex.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | hr@de-te.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | kadrovska@svip.si | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | emelie.parkman@peab.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | jonas.bolegard@peab.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | karol.doyo@onepartnergroup.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | amanda.olsson@eterni.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | pchrysanthou@dl.mlsi.gov.cy | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | HR@VAVLITIS.COM | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | anton.holm@jobway.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | kundsupport@sspab.nu | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | kundsupport@sspab.nu | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | maya@flodinab.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | maya@flodinab.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | maya@flodinab.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | maya@flodinab.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | maya@flodinab.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | spapetta@dl.mlsi.gov.cy | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | maya@flodinab.se | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | mioakim@dl.mlsi.gov.cy | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | CHRISTOULLA@CHS.COM.CY | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | pchrysanthou@dl.mlsi.gov.cy | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-13 15:41:56 | pchrysanthou@dl.mlsi.gov.cy | File: 120551-2026-05-13mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
