2026-05-07 14:15:20 | denisa.panykova@handtmann.sk | File: 010527-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:29 | datuaizsardziba@ldz.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:29 | vakance@ldz.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:29 | ukrikis@me.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:29 | sia.tehnotrade2@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:29 | marite.andrusko@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:29 | info@almatex.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | rightcourse@proton.me | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | pasts@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | ilguciema.cietums@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | datu.specialists@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | pasts@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | rigas.centralcietums@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | datu.specialists@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | pasts@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | datu.specialists@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | darbs@maxima.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | info.vadservice@gmail.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | cv@rtu.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | vakances@jurmala.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | pasts@jurmala.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | personasdati@jurmala.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | laura.roga@jurmala.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | pasts@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | datu.specialists@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | jekabpils.cietums@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | darbs@vpd.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | stella.maris@riga.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | riga@riga.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | hello@brondes.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | mts@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | konkursi@csp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | konkursi@izm.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | pasts@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | jekabpils.cietums@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | datu.specialists@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | hello@brondes.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | mts@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | hello@brondes.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | mts@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | zolva@zolva.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | inga.uberte@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | zolva@zolva.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | inga.uberte@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | personals@madara89.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:30 | mara.jurdza@dailrade.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | mara.jurdza@dailrade.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | agnese.draska@graci.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | pasts@livani.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | pasts@livani.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | pasts@livani.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | cv@maiznieks.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | pasts@livani.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | laura.metuzale@vm.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | vakances@rigasmezi.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | zolva@zolva.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | vakances@vmnvd.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | ilona.zigure@vmnvd.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | rimvs@riga.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | baloziunko@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | socialais.dienests@limbazunovads.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | ilze.rubene@limbazunovads.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | socialais.dienests@limbazunovads.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | ilze.rubene@limbazunovads.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | socialais.dienests@limbazunovads.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | ilze.rubene@limbazunovads.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | atlase@1slimnica.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | pasts@rvkm.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | vladislavs.jersovs@rvkm.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | ieva.spale@hagberg.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | hilal@hameediya.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | info@fieldandforest.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | info@cgk.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | lka@lka.edu.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | pasts@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | datu.specialists@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | cain@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | personals@mintservices.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | personals@mintservices.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | zemenite@izglitiba.jelgava.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | antra.zorenberga@izglitiba.jelgava.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | zemgale@vsaczemgale.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | vakances@vsaczemgale.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | info@talsuudens.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | info@junge.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:31 | pasts@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | valmieras.cietums@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | datu.specialists@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | baiba.rozkalna@ogresnovads.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | twtcompany.lv@gmail.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | palsmane.sia@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | latgalijabetons@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | personals@madara89.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | r92vs@riga.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | dainis.sakalausks@vudlande.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | dainis.sakalausks@vudlande.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | dainis.sakalausks@vudlande.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | dainis.sakalausks@vudlande.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | dainis.sakalausks@vudlande.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | r92vs@riga.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | birojs@nord-x.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | info@almatex.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | iosmolovska680@gmail.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | cv@ocelt.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | personals@vni.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | gs_transport@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | info@almatex.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | iosmolovska680@gmail.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | nadezda.mitrofanova@jekabpils.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | bjc.personals@riga.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | santa.rozenberga@riga.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | dome@aizkraukle.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | kristine.balta@aizkraukle.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | info@almatex.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | iosmolovska680@gmail.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | info@almatex.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | iosmolovska680@gmail.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | vineta.podniece@gmail.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | info@ditton.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | krisvelgramatvediba@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | humanresources@sanitex.eu | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | lasma.v@sanitex.eu | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | kristine.gaigalniece@slimnicuapvieniba.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | karlis.langis@gmail.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | pasts@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | valmieras.cietums@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | datu.specialists@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | pasts@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:32 | datu.specialists@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | pasts@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | datu.specialists@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | vakances@vmnvd.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | ilona.zigure@vmnvd.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | cv@rtu.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | dome@aizkraukle.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | kristine.balta@aizkraukle.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | info@satys.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | info@satys.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | info@satys.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | datuaizsardziba@ldz.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | vakance@ldz.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | liene.kazaine@jelgava.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | iveta.potapova@jelgava.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | pasts@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | datu.specialists@ievp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | sac@kekava.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | karlis.langis@gmail.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | info@latekofood.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | richards.d@amiro-express.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | vakances@vaad.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | rswiss@inbox.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | apvieniba.ziemeli@gulbene.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | datuaizsardziba@vid.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | vid.konkursi@vid.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | vlk@ventspils.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | pasts@vadc.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | zubairuzbtas@gmail.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | info@lap.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | kristaps.brauns@l4.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | komunala.parvalde@dkn.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | personals@bulduri.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | bulduri@bulduri.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | betija.ferma@gmail.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | personals@bulduri.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | bulduri@bulduri.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | gramatvediba@rezeknesbruveris.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | darbs@lsm.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | viza@corework.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | vakances@jurmala.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | pasts@jurmala.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | personasdati@jurmala.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:33 | laura.roga@jurmala.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | darbs@lsm.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | a1betons@outlook.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | personals@avoti.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | datuaizsardziba@ldz.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | vakance@ldz.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | darbs@fix-price.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | darbs@fix-price.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | jevgenijs@evalenci.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | kadri@koledza.vp.gov.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | personals@lvrtc.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | gptprojects.sled104@slmail.me | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | pucite@jelgavasnovads.lv | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | img.construction.lv@gmail.com | File: 110505-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | josefine.johnsson@onepartnergroup.se | File: 110514-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | karriar@postnord.com | File: 110514-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | and@jksgroup.se | File: 110514-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
2026-05-07 14:15:34 | sangresan@gmail.com | File: 110514-2026-05-07mail.txt | SenderID: 2 | Status: Skipped: Cooldown/Blocked
